"Density","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,1,0.645,0.645,0.5,0.22
1,1,0.65,0.65,0.5,0.22
1,1,0.655,0.655,0.5,0.22
1,1,0.66,0.66,0.5,0.22
1,1,0.665,0.665,0.5,0.22
1,1,0.67,0.67,0.5,0.22
1,1,0.675,0.675,0.5,0.22
1,1,0.68,0.68,0.5,0.22
1,1,0.685,0.685,0.5,0.22
1,1,0.69,0.69,0.5,0.22
1,1,0.695,0.695,0.5,0.22
1,1,0.7,0.7,0.5,0.22
1,1,0.705,0.705,0.5,0.22
1,1,0.71,0.71,0.5,0.22
1,1,0.715,0.715,0.5,0.22
1,1,0.72,0.72,0.5,0.22
1,1,0.725,0.725,0.5,0.22
1,1,0.73,0.73,0.5,0.22
1,1,0.735,0.735,0.5,0.22
1,1,0.74,0.74,0.5,0.22
1,1,0.745,0.745,0.5,0.22
1,1,0.75,0.75,0.5,0.22
1,1,0.755,0.755,0.5,0.22
1,1,0.76,0.76,0.5,0.22
1,1,0.765,0.765,0.5,0.22
1,1,0.77,0.77,0.5,0.22
1,1,0.775,0.775,0.5,0.22
1,1,0.78,0.78,0.5,0.22
1,1,0.785,0.785,0.5,0.22
1,1,0.79,0.79,0.5,0.22
1,1,0.795,0.795,0.5,0.22
1,1,0.8,0.8,0.5,0.22
1,1,0.805,0.805,0.5,0.22
1,1,0.81,0.81,0.5,0.22
1,1,0.815,0.815,0.5,0.22
1,1,0.82,0.82,0.5,0.22
1,1,0.825,0.825,0.5,0.22
1,1,0.83,0.83,0.5,0.22
1,1,0.835,0.835,0.5,0.22
1,1,0.84,0.84,0.5,0.22
1,1,0.845,0.845,0.5,0.22
1,1,0.85,0.85,0.5,0.22
1,1,0.855,0.855,0.5,0.22
1,1,0.86,0.86,0.5,0.22
1,1,0.865,0.865,0.5,0.22
1,1,0.87,0.87,0.5,0.22
1,1,0.875,0.875,0.5,0.22
1,1,0.88,0.88,0.5,0.22
1,1,0.885,0.885,0.5,0.22
1,1,0.89,0.89,0.5,0.22
1,1,0.895,0.895,0.5,0.22
1,1,0.9,0.9,0.5,0.22
1,1,0.905,0.905,0.5,0.22
1,1,0.91,0.91,0.5,0.22
1,1,0.915,0.915,0.5,0.22
1,1,0.92,0.92,0.5,0.22
1,1,0.925,0.925,0.5,0.22
1,1,0.93,0.93,0.5,0.22
1,1,0.935,0.935,0.5,0.22
1,1,0.94,0.94,0.5,0.22
1,1,0.945,0.945,0.5,0.22
1,1,0.95,0.95,0.5,0.22
0.99999,1,0.955,0.955,0.5,0.22
0.99999,1,0.96,0.96,0.5,0.22
0.99999,1,0.965,0.965,0.5,0.22
0.99999,1,0.97,0.97,0.5,0.22
0.99999,1,0.975,0.975,0.5,0.22
0.99999,1,0.98,0.98,0.5,0.22
0.99999,1,0.985,0.985,0.5,0.22
1,1,0.99,0.99,0.5,0.22
1,1,0.995,0.995,0.5,0.22
1,1,1,1,0.5,0.22
1,1,1.005,1.005,0.5,0.22
1,1,1.01,1.01,0.5,0.22
1,1,1.015,1.015,0.5,0.22
1,1,1.02,1.02,0.5,0.22
1,1,1.025,1.025,0.5,0.22
1,1,1.03,1.03,0.5,0.22
1.0001,1,1.035,1.035,0.5,0.22
1,1,1.04,1.04,0.5,0.22
1,1,1.045,1.045,0.5,0.22
1,1,1.05,1.05,0.5,0.22
1,1,1.055,1.055,0.5,0.22
0.99999,1,1.06,1.06,0.5,0.22
0.99997,1,1.065,1.065,0.5,0.22
0.99994,1,1.07,1.07,0.5,0.22
0.99992,1,1.075,1.075,0.5,0.22
0.99989,1,1.08,1.08,0.5,0.22
0.99981,1,1.085,1.085,0.5,0.22
0.99978,1,1.09,1.09,0.5,0.22
0.99976,1,1.095,1.095,0.5,0.22
0.99973,1,1.1,1.1,0.5,0.22
0.9997,1,1.105,1.105,0.5,0.22
0.99968,1,1.11,1.11,0.5,0.22
0.99965,1,1.115,1.115,0.5,0.22
0.99962,1,1.12,1.12,0.5,0.22
0.9996,1,1.125,1.125,0.5,0.22
0.99963,1,1.13,1.13,0.5,0.22
0.99985,1,1.135,1.135,0.5,0.22
0.9999,1,1.14,1.14,0.5,0.22
1.0001,1,1.145,1.145,0.5,0.22
1.0003,1,1.15,1.15,0.5,0.22
1.0006,1,1.155,1.155,0.5,0.22
1.0008,1,1.16,1.16,0.5,0.22
1.0011,1,1.165,1.165,0.5,0.22
1.0013,1,1.17,1.17,0.5,0.22
1.0016,1,1.175,1.175,0.5,0.22
1.0019,1,1.18,1.18,0.5,0.22
1.0021,1,1.185,1.185,0.5,0.22
1.0023,1,1.19,1.19,0.5,0.22
1.0025,1,1.195,1.195,0.5,0.22
1.0027,1,1.2,1.2,0.5,0.22
1.0025,1,1.205,1.205,0.5,0.22
1.0023,1,1.21,1.21,0.5,0.22
1.0021,1,1.215,1.215,0.5,0.22
1.0019,1,1.22,1.22,0.5,0.22
1.0017,1,1.225,1.225,0.5,0.22
1.0015,1,1.23,1.23,0.5,0.22
1.0013,1,1.235,1.235,0.5,0.22
1.0004,1,1.24,1.24,0.5,0.22
1.0006,1,1.245,1.245,0.5,0.22
0.9991,1,1.25,1.25,0.5,0.22
0.99764,1,1.255,1.255,0.5,0.22
0.99619,1,1.26,1.26,0.5,0.22
0.99473,1,1.265,1.265,0.5,0.22
0.99327,1,1.27,1.27,0.5,0.22
0.99181,1,1.275,1.275,0.5,0.22
0.99036,1,1.28,1.28,0.5,0.22
0.9889,1,1.285,1.285,0.5,0.22
0.98744,1,1.29,1.29,0.5,0.22
0.98499,1,1.295,1.295,0.5,0.22
0.9829,1,1.3,1.3,0.5,0.22
0.98081,1,1.305,1.305,0.5,0.22
0.97866,1,1.31,1.31,0.5,0.22
0.97631,1,1.315,1.315,0.5,0.22
0.97396,1,1.32,1.32,0.5,0.22
0.97161,1,1.325,1.325,0.5,0.22
0.96925,1,1.33,1.33,0.5,0.22
0.9669,1,1.335,1.335,0.5,0.22
0.96455,1,1.34,1.34,0.5,0.22
0.96149,1,1.345,1.345,0.5,0.22
0.95879,1,1.35,1.35,0.5,0.22
0.95609,1,1.355,1.355,0.5,0.22
0.95339,1,1.36,1.36,0.5,0.22
0.95069,1,1.365,1.365,0.5,0.22
0.94798,1,1.37,1.37,0.5,0.22
0.94515,1,1.375,1.375,0.5,0.22
0.94227,1,1.38,1.38,0.5,0.22
0.93938,1,1.385,1.385,0.5,0.22
0.93649,1,1.39,1.39,0.5,0.22
0.93361,1,1.395,1.395,0.5,0.22
0.93081,1,1.4,1.4,0.5,0.22
0.92787,1,1.405,1.405,0.5,0.22
0.92493,1,1.41,1.41,0.5,0.22
0.92199,1,1.415,1.415,0.5,0.22
0.91905,1,1.42,1.42,0.5,0.22
0.91611,1,1.425,1.425,0.5,0.22
0.91317,1,1.43,1.43,0.5,0.22
0.91028,1,1.435,1.435,0.5,0.22
0.9073,1,1.44,1.44,0.5,0.22
0.90433,1,1.445,1.445,0.5,0.22
0.90135,1,1.45,1.45,0.5,0.22
0.89838,1,1.455,1.455,0.5,0.22
0.89541,1,1.46,1.46,0.5,0.22
0.89243,1,1.465,1.465,0.5,0.22
0.88947,1,1.47,1.47,0.5,0.22
0.88655,1,1.475,1.475,0.5,0.22
0.88357,1,1.48,1.48,0.5,0.22
0.88064,1,1.485,1.485,0.5,0.22
0.87767,1,1.49,1.49,0.5,0.22
0.87474,1,1.495,1.495,0.5,0.22
0.87177,1,1.5,1.5,0.5,0.22
0.8688,1,1.505,1.505,0.5,0.22
0.86583,1,1.51,1.51,0.5,0.22
0.86286,1,1.515,1.515,0.5,0.22
0.85989,1,1.52,1.52,0.5,0.22
0.85692,1,1.525,1.525,0.5,0.22
0.85395,1,1.53,1.53,0.5,0.22
0.85108,1,1.535,1.535,0.5,0.22
0.84814,1,1.54,1.54,0.5,0.22
0.84529,1,1.545,1.545,0.5,0.22
0.84237,1,1.55,1.55,0.5,0.22
0.83945,1,1.555,1.555,0.5,0.22
0.83652,1,1.56,1.56,0.5,0.22
0.8336,1,1.565,1.565,0.5,0.22
0.83068,1,1.57,1.57,0.5,0.22
0.82776,1,1.575,1.575,0.5,0.22
0.82483,1,1.58,1.58,0.5,0.22
0.82191,1,1.585,1.585,0.5,0.22
0.81899,1,1.59,1.59,0.5,0.22
0.81629,1,1.595,1.595,0.5,0.22
0.81343,1,1.6,1.6,0.5,0.22
0.81057,1,1.605,1.605,0.5,0.22
0.80772,1,1.61,1.61,0.5,0.22
0.80486,1,1.615,1.615,0.5,0.22
0.802,1,1.62,1.62,0.5,0.22
0.79915,1,1.625,1.625,0.5,0.22
0.79629,1,1.63,1.63,0.5,0.22
0.79343,1,1.635,1.635,0.5,0.22
0.79058,1,1.64,1.64,0.5,0.22
0.78772,1,1.645,1.645,0.5,0.22
0.78509,1,1.65,1.65,0.5,0.22
0.78225,1,1.655,1.655,0.5,0.22
0.77952,1,1.66,1.66,0.5,0.22
0.77675,1,1.665,1.665,0.5,0.22
0.77398,1,1.67,1.67,0.5,0.22
0.7712,1,1.675,1.675,0.5,0.22
0.76843,1,1.68,1.68,0.5,0.22
0.76566,1,1.685,1.685,0.5,0.22
0.76298,1,1.69,1.69,0.5,0.22
0.76026,1,1.695,1.695,0.5,0.22
0.75753,1,1.7,1.7,0.5,0.22
0.7548,1,1.705,1.705,0.5,0.22
0.75207,1,1.71,1.71,0.5,0.22
0.74934,1,1.715,1.715,0.5,0.22
0.74662,1,1.72,1.72,0.5,0.22
0.74389,1,1.725,1.725,0.5,0.22
0.7413,1,1.73,1.73,0.5,0.22
0.73876,1,1.735,1.735,0.5,0.22
0.73611,1,1.74,1.74,0.5,0.22
0.73347,1,1.745,1.745,0.5,0.22
0.73082,1,1.75,1.75,0.5,0.22
0.72817,1,1.755,1.755,0.5,0.22
0.72552,1,1.76,1.76,0.5,0.22
0.72288,1,1.765,1.765,0.5,0.22
0.72023,1,1.77,1.77,0.5,0.22
0.71758,1,1.775,1.775,0.5,0.22
0.71493,1,1.78,1.78,0.5,0.22
0.71228,1,1.785,1.785,0.5,0.22
0.70994,1,1.79,1.79,0.5,0.22
0.70737,1,1.795,1.795,0.5,0.22
0.7048,1,1.8,1.8,0.5,0.22
0.70223,1,1.805,1.805,0.5,0.22
0.69966,1,1.81,1.81,0.5,0.22
0.69709,1,1.815,1.815,0.5,0.22
0.69452,1,1.82,1.82,0.5,0.22
0.69195,1,1.825,1.825,0.5,0.22
0.68937,1,1.83,1.83,0.5,0.22
0.6868,1,1.835,1.835,0.5,0.22
0.68448,1,1.84,1.84,0.5,0.22
0.68197,1,1.845,1.845,0.5,0.22
0.67947,1,1.85,1.85,0.5,0.22
0.67707,1,1.855,1.855,0.5,0.22
0.6746,1,1.86,1.86,0.5,0.22
0.67212,1,1.865,1.865,0.5,0.22
0.66965,1,1.87,1.87,0.5,0.22
0.66718,1,1.875,1.875,0.5,0.22
0.66471,1,1.88,1.88,0.5,0.22
0.66223,1,1.885,1.885,0.5,0.22
0.65976,1,1.89,1.89,0.5,0.22
0.65729,1,1.895,1.895,0.5,0.22
0.65503,1,1.9,1.9,0.5,0.22
0.65261,1,1.905,1.905,0.5,0.22
0.65019,1,1.91,1.91,0.5,0.22
0.64777,1,1.915,1.915,0.5,0.22
0.64539,1,1.92,1.92,0.5,0.22
0.6431,1,1.925,1.925,0.5,0.22
0.64071,1,1.93,1.93,0.5,0.22
0.63832,1,1.935,1.935,0.5,0.22
0.63593,1,1.94,1.94,0.5,0.22
0.63354,1,1.945,1.945,0.5,0.22
0.63135,1,1.95,1.95,0.5,0.22
0.62902,1,1.955,1.955,0.5,0.22
0.62668,1,1.96,1.96,0.5,0.22
0.62434,1,1.965,1.965,0.5,0.22
0.622,1,1.97,1.97,0.5,0.22
0.61967,1,1.975,1.975,0.5,0.22
0.61748,1,1.98,1.98,0.5,0.22
0.61518,1,1.985,1.985,0.5,0.22
0.61288,1,1.99,1.99,0.5,0.22
0.61058,1,1.995,1.995,0.5,0.22
0.60828,1,2,2,0.5,0.22
0.60598,1,2.005,2.005,0.5,0.22
0.60368,1,2.01,2.01,0.5,0.22
0.60138,1,2.015,2.015,0.5,0.22
0.59916,1,2.02,2.02,0.5,0.22
0.59704,1,2.025,2.025,0.5,0.22
0.59481,1,2.03,2.03,0.5,0.22
0.59268,1,2.035,2.035,0.5,0.22
0.59049,1,2.04,2.04,0.5,0.22
0.58827,1,2.045,2.045,0.5,0.22
0.58605,1,2.05,2.05,0.5,0.22
0.58384,1,2.055,2.055,0.5,0.22
0.58162,1,2.06,2.06,0.5,0.22
0.5794,1,2.065,2.065,0.5,0.22
0.57719,1,2.07,2.07,0.5,0.22
0.57497,1,2.075,2.075,0.5,0.22
0.57275,1,2.08,2.08,0.5,0.22
0.57076,1,2.085,2.085,0.5,0.22
0.56863,1,2.09,2.09,0.5,0.22
0.5665,1,2.095,2.095,0.5,0.22
0.56441,1,2.1,2.1,0.5,0.22
0.56228,1,2.105,2.105,0.5,0.22
0.56016,1,2.11,2.11,0.5,0.22
0.55803,1,2.115,2.115,0.5,0.22
0.55591,1,2.12,2.12,0.5,0.22
0.55378,1,2.125,2.125,0.5,0.22
0.55166,1,2.13,2.13,0.5,0.22
0.54953,1,2.135,2.135,0.5,0.22
0.5474,1,2.14,2.14,0.5,0.22
0.54547,1,2.145,2.145,0.5,0.22
0.54344,1,2.15,2.15,0.5,0.22
0.54139,1,2.155,2.155,0.5,0.22
0.53934,1,2.16,2.16,0.5,0.22
0.53728,1,2.165,2.165,0.5,0.22
0.53524,1,2.17,2.17,0.5,0.22
0.53318,1,2.175,2.175,0.5,0.22
0.53111,1,2.18,2.18,0.5,0.22
0.52905,1,2.185,2.185,0.5,0.22
0.52699,1,2.19,2.19,0.5,0.22
0.52493,1,2.195,2.195,0.5,0.22
0.5231,1,2.2,2.2,0.5,0.22
0.52111,1,2.205,2.205,0.5,0.22
0.51913,1,2.21,2.21,0.5,0.22
0.51714,1,2.215,2.215,0.5,0.22
0.51515,1,2.22,2.22,0.5,0.22
0.51316,1,2.225,2.225,0.5,0.22
0.51117,1,2.23,2.23,0.5,0.22
0.50918,1,2.235,2.235,0.5,0.22
0.50733,1,2.24,2.24,0.5,0.22
0.50541,1,2.245,2.245,0.5,0.22
0.50348,1,2.25,2.25,0.5,0.22
0.50155,1,2.255,2.255,0.5,0.22
0.49963,1,2.26,2.26,0.5,0.22
0.4977,1,2.265,2.265,0.5,0.22
0.49577,1,2.27,2.27,0.5,0.22
0.49385,1,2.275,2.275,0.5,0.22
0.492,1,2.28,2.28,0.5,0.22
0.4902,1,2.285,2.285,0.5,0.22
0.48834,1,2.29,2.29,0.5,0.22
0.48648,1,2.295,2.295,0.5,0.22
0.48463,1,2.3,2.3,0.5,0.22
0.48277,1,2.305,2.305,0.5,0.22
0.48091,1,2.31,2.31,0.5,0.22
0.47905,1,2.315,2.315,0.5,0.22
0.4772,1,2.32,2.32,0.5,0.22
0.47534,1,2.325,2.325,0.5,0.22
0.47348,1,2.33,2.33,0.5,0.22
0.47162,1,2.335,2.335,0.5,0.22
0.47008,1,2.34,2.34,0.5,0.22
0.46833,1,2.345,2.345,0.5,0.22
0.46659,1,2.35,2.35,0.5,0.22
0.46484,1,2.355,2.355,0.5,0.22
0.46309,1,2.36,2.36,0.5,0.22
0.46135,1,2.365,2.365,0.5,0.22
0.4596,1,2.37,2.37,0.5,0.22
0.45785,1,2.375,2.375,0.5,0.22
0.4561,1,2.38,2.38,0.5,0.22
0.45436,1,2.385,2.385,0.5,0.22
0.45311,1,2.39,2.39,0.5,0.22
0.45152,1,2.395,2.395,0.5,0.22
0.44994,1,2.4,2.4,0.5,0.22
0.44836,1,2.405,2.405,0.5,0.22
0.44693,1,2.41,2.41,0.5,0.22
0.4455,1,2.415,2.415,0.5,0.22
0.44407,1,2.42,2.42,0.5,0.22
0.44264,1,2.425,2.425,0.5,0.22
0.44121,1,2.43,2.43,0.5,0.22
0.43978,1,2.435,2.435,0.5,0.22
0.43834,1,2.44,2.44,0.5,0.22
0.43691,1,2.445,2.445,0.5,0.22
0.43648,1,2.45,2.45,0.5,0.22
0.43553,1,2.455,2.455,0.5,0.22
0.43457,1,2.46,2.46,0.5,0.22
0.43362,1,2.465,2.465,0.5,0.22
0.43288,1,2.47,2.47,0.5,0.22
0.43272,1,2.475,2.475,0.5,0.22
0.43216,1,2.48,2.48,0.5,0.22
0.43159,1,2.485,2.485,0.5,0.22
0.43103,1,2.49,2.49,0.5,0.22
0.43047,1,2.495,2.495,0.5,0.22
0.43098,1,2.5,2.5,0.5,0.22
0.43076,1,2.505,2.505,0.5,0.22
0.43054,1,2.51,2.51,0.5,0.22
0.43032,1,2.515,2.515,0.5,0.22
0.4301,1,2.52,2.52,0.5,0.22
0.42988,1,2.525,2.525,0.5,0.22
0.42978,1,2.53,2.53,0.5,0.22
0.42949,1,2.535,2.535,0.5,0.22
0.4292,1,2.54,2.54,0.5,0.22
0.42892,1,2.545,2.545,0.5,0.22
0.42863,1,2.55,2.55,0.5,0.22
0.42835,1,2.555,2.555,0.5,0.22
0.42806,1,2.56,2.56,0.5,0.22
0.42777,1,2.565,2.565,0.5,0.22
0.42743,1,2.57,2.57,0.5,0.22
0.42694,1,2.575,2.575,0.5,0.22
0.42661,1,2.58,2.58,0.5,0.22
0.42632,1,2.585,2.585,0.5,0.22
0.42652,1,2.59,2.59,0.5,0.22
0.42651,1,2.595,2.595,0.5,0.22
0.42649,1,2.6,2.6,0.5,0.22
0.42647,1,2.605,2.605,0.5,0.22
0.42645,1,2.61,2.61,0.5,0.22
0.42643,1,2.615,2.615,0.5,0.22
0.42641,1,2.62,2.62,0.5,0.22
0.42639,1,2.625,2.625,0.5,0.22
0.42637,1,2.63,2.63,0.5,0.22
0.42691,1,2.635,2.635,0.5,0.22
0.42716,1,2.64,2.64,0.5,0.22
0.42737,1,2.645,2.645,0.5,0.22
0.42739,1,2.65,2.65,0.5,0.22
0.42741,1,2.655,2.655,0.5,0.22
0.42743,1,2.66,2.66,0.5,0.22
0.42745,1,2.665,2.665,0.5,0.22
0.42747,1,2.67,2.67,0.5,0.22
0.42749,1,2.675,2.675,0.5,0.22
0.42751,1,2.68,2.68,0.5,0.22
0.42753,1,2.685,2.685,0.5,0.22
0.42755,1,2.69,2.69,0.5,0.22
0.42739,1,2.695,2.695,0.5,0.22
0.4269,1,2.7,2.7,0.5,0.22
0.42686,1,2.705,2.705,0.5,0.22
0.42682,1,2.71,2.71,0.5,0.22
0.42679,1,2.715,2.715,0.5,0.22
0.4268,1,2.72,2.72,0.5,0.22
0.42679,1,2.725,2.725,0.5,0.22
0.42678,1,2.73,2.73,0.5,0.22
0.42677,1,2.735,2.735,0.5,0.22
0.42676,1,2.74,2.74,0.5,0.22
0.4269,1,2.745,2.745,0.5,0.22
0.42678,1,2.75,2.75,0.5,0.22
0.42667,1,2.755,2.755,0.5,0.22
0.42659,1,2.76,2.76,0.5,0.22
0.42657,1,2.765,2.765,0.5,0.22
0.42656,1,2.77,2.77,0.5,0.22
0.42654,1,2.775,2.775,0.5,0.22
0.42652,1,2.78,2.78,0.5,0.22
0.4265,1,2.785,2.785,0.5,0.22
0.42621,1,2.79,2.79,0.5,0.22
0.42606,1,2.795,2.795,0.5,0.22
0.4259,1,2.8,2.8,0.5,0.22
0.42575,1,2.805,2.805,0.5,0.22
0.42559,1,2.81,2.81,0.5,0.22
0.42544,1,2.815,2.815,0.5,0.22
0.42529,1,2.82,2.82,0.5,0.22
0.42513,1,2.825,2.825,0.5,0.22
0.42441,1,2.83,2.83,0.5,0.22
0.42426,1,2.835,2.835,0.5,0.22
0.42408,1,2.84,2.84,0.5,0.22
0.4239,1,2.845,2.845,0.5,0.22
0.42372,1,2.85,2.85,0.5,0.22
0.42355,1,2.855,2.855,0.5,0.22
0.42337,1,2.86,2.86,0.5,0.22
0.42319,1,2.865,2.865,0.5,0.22
0.42301,1,2.87,2.87,0.5,0.22
0.42284,1,2.875,2.875,0.5,0.22
0.42266,1,2.88,2.88,0.5,0.22
0.42248,1,2.885,2.885,0.5,0.22
0.42202,1,2.89,2.89,0.5,0.22
0.422,1,2.895,2.895,0.5,0.22
0.42197,1,2.9,2.9,0.5,0.22
0.42194,1,2.905,2.905,0.5,0.22
0.42191,1,2.91,2.91,0.5,0.22
0.42188,1,2.915,2.915,0.5,0.22
0.42186,1,2.92,2.92,0.5,0.22
0.42183,1,2.925,2.925,0.5,0.22
0.4218,1,2.93,2.93,0.5,0.22
0.42177,1,2.935,2.935,0.5,0.22
0.42102,1,2.94,2.94,0.5,0.22
0.4209,1,2.945,2.945,0.5,0.22
0.42243,1,2.95,2.95,0.5,0.22
0.42258,1,2.955,2.955,0.5,0.22
0.42273,1,2.96,2.96,0.5,0.22
0.42288,1,2.965,2.965,0.5,0.22
0.42304,1,2.97,2.97,0.5,0.22
0.42319,1,2.975,2.975,0.5,0.22
0.42334,1,2.98,2.98,0.5,0.22
0.42349,1,2.985,2.985,0.5,0.22
0.42364,1,2.99,2.99,0.5,0.22
0.42379,1,2.995,2.995,0.5,0.22
0.42398,1,3,3,0.5,0.22
0.42415,1,3.005,3.005,0.5,0.22
0.42431,1,3.01,3.01,0.5,0.22
0.42448,1,3.015,3.015,0.5,0.22
0.42486,1,3.02,3.02,0.5,0.22
0.42527,1,3.025,3.025,0.5,0.22
0.42531,1,3.03,3.03,0.5,0.22
0.42535,1,3.035,3.035,0.5,0.22
0.42539,1,3.04,3.04,0.5,0.22
0.42543,1,3.045,3.045,0.5,0.22
0.42589,1,3.05,3.05,0.5,0.22
0.42589,1,3.055,3.055,0.5,0.22
0.42589,1,3.06,3.06,0.5,0.22
0.4259,1,3.065,3.065,0.5,0.22
0.4259,1,3.07,3.07,0.5,0.22
0.4259,1,3.075,3.075,0.5,0.22
0.42572,1,3.08,3.08,0.5,0.22
0.42572,1,3.085,3.085,0.5,0.22
0.42572,1,3.09,3.09,0.5,0.22
0.42573,1,3.095,3.095,0.5,0.22
0.42573,1,3.1,3.1,0.5,0.22
0.42573,1,3.105,3.105,0.5,0.22
0.42573,1,3.11,3.11,0.5,0.22
0.42574,1,3.115,3.115,0.5,0.22
0.42587,1,3.12,3.12,0.5,0.22
0.42591,1,3.125,3.125,0.5,0.22
0.42595,1,3.13,3.13,0.5,0.22
0.42599,1,3.135,3.135,0.5,0.22
0.42597,1,3.14,3.14,0.5,0.22
0.42599,1,3.145,3.145,0.5,0.22
0.426,1,3.15,3.15,0.5,0.22
0.42602,1,3.155,3.155,0.5,0.22
0.42603,1,3.16,3.16,0.5,0.22
